GOBPID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
91	GO:0070371	0.00282096939069427	5.63604240282686	0.972495088408644	5	288	ERK1 and ERK2 cascade	DRD2;FN1;GCNT2;TPBG;TF	0.057613179341927
92	GO:0050877	0.00284466646655741	2.86686046511628	4.90299607072692	12	1452	nervous system process	COCH;COL1A1;DRD2;FYN;IMPG1;ITPR1;MUSK;MYH14;MYO3B;PENK;SGK1;TPBG	0.057613179341927
93	GO:0071880	0.00294614903259431	27.8061749571184	0.081041257367387	2	24	adenylate cyclase-activating adrenergic receptor signaling pathway	ARRDC3;DRD2	0.057613179341927
94	GO:0071229	0.00305865545409818	11.225671918443	0.290397838899804	3	86	cellular response to acid chemical	COL1A1;COL3A1;FYN	0.057613179341927
95	GO:0040017	0.00310510848639407	4.01464557703574	1.94499017681729	7	576	positive regulation of locomotion	COL1A1;FN1;GCNT2;ONECUT2;THBS4;TPBG;TF	0.057613179341927
96	GO:0010232	0.00316037952916481	11.0913461538462	0.293774557956778	3	87	vascular transport	SLC22A8;SLC6A13;SLC6A20	0.057613179341927
97	GO:0150104	0.00316037952916481	11.0913461538462	0.293774557956778	3	87	transport across blood-brain barrier	SLC22A8;SLC6A13;SLC6A20	0.057613179341927
98	GO:2000146	0.00321919863930972	5.45924657534247	1.00288555992141	5	297	negative regulation of cell motility	ACVR1C;COL3A1;DACH1;DRD2;SERPINB1	0.057613179341927
99	GO:1902531	0.00328679147036897	2.61794694828956	6.37186886051081	14	1887	regulation of intracellular signal transduction	ARRDC3;COL3A1;DRD2;FN1;FYN;FZD7;GCNT2;ITPR1;MUSK;PMEPA1;PREX2;SGK1;TPBG;TRAF3	0.057613179341927
100	GO:0051897	0.00329957822948687	7.07424542850848	0.614562868369352	4	182	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	FN1;GCNT2;MUSK;TPBG	0.057613179341927
101	GO:0000304	0.00337671905697445	Inf	0.00337671905697446	1	1	response to singlet oxygen	FYN	0.057613179341927
102	GO:0001715	0.00337671905697445	Inf	0.00337671905697446	1	1	ectodermal cell fate specification	FZD7	0.057613179341927
103	GO:0031651	0.00337671905697445	Inf	0.00337671905697446	1	1	negative regulation of heat generation	ARRDC3	0.057613179341927
104	GO:0042665	0.00337671905697445	Inf	0.00337671905697446	1	1	regulation of ectodermal cell fate specification	FZD7	0.057613179341927
105	GO:0042666	0.00337671905697445	Inf	0.00337671905697446	1	1	negative regulation of ectodermal cell fate specification	FZD7	0.057613179341927
106	GO:0060945	0.00337671905697445	Inf	0.00337671905697446	1	1	cardiac neuron differentiation	VCAM1	0.057613179341927
107	GO:0071306	0.00337671905697445	Inf	0.00337671905697446	1	1	cellular response to vitamin E	COL1A1	0.057613179341927
108	GO:1903714	0.00337671905697445	Inf	0.00337671905697446	1	1	isoleucine transmembrane transport	SLC6A20	0.057613179341927
109	GO:1903806	0.00337671905697445	Inf	0.00337671905697446	1	1	L-isoleucine import across plasma membrane	SLC6A20	0.057613179341927
110	GO:2000539	0.00337671905697445	Inf	0.00337671905697446	1	1	regulation of protein geranylgeranylation	MUSK	0.057613179341927
111	GO:2000541	0.00337671905697445	Inf	0.00337671905697446	1	1	positive regulation of protein geranylgeranylation	MUSK	0.057613179341927
112	GO:0018149	0.00345423728274662	25.4858490566038	0.087794695481336	2	26	peptide cross-linking	COL3A1;FN1	0.057613179341927
113	GO:0044342	0.00345423728274662	25.4858490566038	0.087794695481336	2	26	type B pancreatic cell proliferation	DACH1;SERPINB1	0.057613179341927
114	GO:0033273	0.00347796095764914	10.7068965517241	0.303904715127701	3	90	response to vitamin	ALDH1A2;COL1A1;PENK	0.057613179341927
115	GO:0051591	0.00347796095764914	10.7068965517241	0.303904715127701	3	90	response to cAMP	COL1A1;PENK;THBD	0.057613179341927
116	GO:0050793	0.00365431053377343	2.45166550968012	7.91165275049116	16	2343	regulation of developmental process	APCDD1;COCH;COL1A1;DRD2;FN1;FYN;FZD7;GCNT2;GDPD5;IKZF3;LGI4;MUSK;MYH14;NID1;THBS4;TPBG	0.0595097637024282
117	GO:0015711	0.00367718476183902	4.42609629664223	1.49588654223969	6	443	organic anion transport	DRD2;FABP7;SLC22A6;SLC22A8;SLC6A13;SLC6A20	0.0595097637024282
118	GO:0060070	0.00370771894697145	5.27516556291391	1.03665275049116	5	307	canonical Wnt signaling pathway	COL1A1;FZD7;IGFBP2;NID1;TPBG	0.0595097637024282
119	GO:0001964	0.00372252682788975	24.4649056603774	0.0911714145383104	2	27	startle response	DRD2;PENK	0.0595097637024282
120	GO:0003013	0.00374864653243642	3.87337294850028	2.01252455795678	7	596	circulatory system process	DRD2;ELN;FYN;SGK1;SLC22A8;SLC6A13;SLC6A20	0.0595097637024282
121	GO:0071396	0.00381821365714584	3.85977157360406	2.01927799607073	7	598	cellular response to lipid	ALDH1A2;COL1A1;DRD2;FZD7;PENK;PMEPA1;SGK1	0.0601131984864697
122	GO:0007588	0.00428727391910666	22.6498951781971	0.0979248526522593	2	29	excretion	DRD2;SLC22A6	0.0655993661150426
123	GO:0010039	0.00428727391910666	22.6498951781971	0.0979248526522593	2	29	response to iron ion	DRD2;TF	0.0655993661150426
124	GO:0051216	0.00429686283347544	6.55269607843137	0.661836935166994	4	196	cartilage development	COL1A1;COL3A1;OGN;SERPINH1	0.0655993661150426
125	GO:0050890	0.00430442034875608	5.08626198083067	1.07379666011788	5	318	cognition	DRD2;FYN;MUSK;SGK1;TPBG	0.0655993661150426
126	GO:0048666	0.00440203806040991	2.9701081612586	3.84945972495088	10	1140	neuron development	DRD2;FN1;FYN;LGI4;MUSK;NEXN;ONECUT2;PREX2;SGK1;TPBG	0.0657802110390144
127	GO:0060349	0.0044181034298396	9.8004048582996	0.330918467583497	3	98	bone morphogenesis	COL1A1;COL3A1;SERPINH1	0.0657802110390144
128	GO:0030111	0.00441987769710963	5.05333333333333	1.08055009823183	5	320	regulation of Wnt signaling pathway	APCDD1;COL1A1;FZD7;IGFBP2;TPBG	0.0657802110390144
129	GO:0015732	0.00458360327134562	21.8396226415094	0.101301571709234	2	30	prostaglandin transport	SLC22A6;SLC22A8	0.0671674171685647
130	GO:0071295	0.00458360327134562	21.8396226415094	0.101301571709234	2	30	cellular response to vitamin	COL1A1;PENK	0.0671674171685647
