GOMFID	Pvalue	OddsRatio	ExpCount	Count	Size	Term	IDs	padj
148	GO:0004675	0.0559677356058735	18.6914539400666	0.0574739829706717	1	18	transmembrane receptor protein serine/threonine kinase activity	ACVR1C	0.134174306551829
149	GO:0005520	0.0559677356058735	18.6914539400666	0.0574739829706717	1	18	insulin-like growth factor binding	IGFBP2	0.134174306551829
150	GO:0015373	0.0559677356058735	18.6914539400666	0.0574739829706717	1	18	monoatomic anion:sodium symporter activity	SLC6A13	0.134174306551829
151	GO:0030228	0.0559677356058735	18.6914539400666	0.0574739829706717	1	18	lipoprotein particle receptor activity	LRP1B	0.134174306551829
152	GO:0022853	0.0565229210746804	3.61394335511983	0.871688741721854	3	273	active monoatomic ion transmembrane transporter activity	SLC13A4;SLC6A13;SLC6A20	0.134613798875226
153	GO:0016773	0.0569599625113275	2.54850476400113	2.08822138126774	5	654	phosphotransferase activity, alcohol group as acceptor	ACVR1C;FYN;MUSK;MYO3B;SGK1	0.134768015876474
154	GO:0015355	0.0589852413639704	17.6519916142558	0.0606669820245979	1	19	secondary active monocarboxylate transmembrane transporter activity	SLC6A13	0.137759079830692
155	GO:0016918	0.0589852413639704	17.6519916142558	0.0606669820245979	1	19	retinal binding	ALDH1A2	0.137759079830692
156	GO:0003841	0.0619932800170425	16.7219463753724	0.0638599810785241	1	20	1-acylglycerol-3-phosphate O-acyltransferase activity	GPAT2	0.142035236494743
157	GO:0016004	0.0619932800170425	16.7219463753724	0.0638599810785241	1	20	phospholipase activator activity	FYN	0.142035236494743
158	GO:0016638	0.0619932800170425	16.7219463753724	0.0638599810785241	1	20	oxidoreductase activity, acting on the CH-NH2 group of donors	VCAM1	0.142035236494743
159	GO:0042171	0.0649918807084398	15.8849056603774	0.0670529801324503	1	21	lysophosphatidic acid acyltransferase activity	GPAT2	0.147044130102845
160	GO:0071617	0.0649918807084398	15.8849056603774	0.0670529801324503	1	21	lysophospholipid acyltransferase activity	GPAT2	0.147044130102845
161	GO:0140677	0.0660028333098605	2.09281914893617	3.59850993377483	7	1127	molecular function activator activity	FN1;FYN;MTSS2;OGN;PENK;PREX2;THBS4	0.147360169117683
162	GO:0005509	0.0671156705719563	2.42395636668764	2.19039735099338	5	686	calcium ion binding	ITPR1;LRP1B;NID1;THBD;THBS4	0.147360169117683
163	GO:0015297	0.0673925628013004	4.91103934233705	0.424668874172185	2	133	antiporter activity	SLC22A6;SLC22A8	0.147360169117683
164	GO:0015377	0.0679810724935168	15.1275831087152	0.0702459791863765	1	22	chloride:monoatomic cation symporter activity	SLC6A13	0.147360169117683
165	GO:0043274	0.0679810724935168	15.1275831087152	0.0702459791863765	1	22	phospholipase binding	FYN	0.147360169117683
166	GO:0050321	0.0679810724935168	15.1275831087152	0.0702459791863765	1	22	tau-protein kinase activity	FYN	0.147360169117683
167	GO:0050699	0.0679810724935168	15.1275831087152	0.0702459791863765	1	22	WW domain binding	PMEPA1	0.147360169117683
168	GO:0044325	0.0691663209098022	4.83661075766339	0.431054872280038	2	135	transmembrane transporter binding	FYN;TF	0.149036953388979
169	GO:0004713	0.0718558086604098	4.72907239819004	0.440633869441816	2	138	protein tyrosine kinase activity	FYN;MUSK	0.153010604323931
170	GO:0019903	0.0718558086604098	4.72907239819004	0.440633869441816	2	138	protein phosphatase binding	ARPP19;TRAF3	0.153010604323931
171	GO:0016301	0.0732508983172393	2.35890922892762	2.24787133396405	5	704	kinase activity	ACVR1C;FYN;MUSK;MYO3B;SGK1	0.154700271307726
